3 15225 23341
0 0     -385.99 387.12
-2.0659404842303918e+01
-3.6089552465632804e+00
-9.4572978679235031e-02
-2.3253628956435229e+01
2.5066998091934281e+00
-9.9556999207211644e-02
-2.0378030616965095e+01
1.4626534555027568e+01
-3.2758409283411921e-01
-2.8356679567428667e+01
-8.0838896733589412e+00
-3.1956553205517080e-01
-3.1934853329769535e+01
1.5562040087844943e+01
-3.1571044737947007e-01
-2.4471506605600254e+01
-4.9098016852777959e-01
-1.0940855057909354e-01
-2.1057805131296579e+01
1.4044360862888565e+01
-4.0592216008045201e-01
-3.1563307401296246e+01
1.4029978498719871e+01
-4.0221796657818454e-01
-3.1549684542081081e+01
1.4867319683899366e+01
-4.7606994491716947e-01
-2.7468133423676900e+01
1.1598559842395382e+00
-1.5593276759899416e-01
-2.0335220392265160e+01
1.4607780590723523e+01
-4.6455764396681015e-01
-2.8994609856784098e+01
-2.1441543282349409e+00
-1.9405029220197831e-01
-2.1985066501845420e+01
-1.1261312106540018e+00
-2.0025795743684649e-01
-2.1673639461139459e+01
5.7857824857977489e+00
-2.3919957552047269e-01
-2.2503075105608016e+01
1.5728807958800669e+01
-4.6743929080547747e-01
-2.4723512680175382e+01
1.6630628343450006e+01
-3.0193755509813369e-01
-2.6299646891448962e+01
-3.8595528755267607e+00
-2.5651270326066422e-01
-2.3102611970170532e+01
1.4537780429033637e+01
-4.7931074017306768e-01
-2.8914046800877195e+01
1.4970080209491123e+01
-4.6374640193188088e-01
-2.9702892073476288e+01
5.1992765067742557e+00
-2.8854616265062139e-01
-2.2246791440861564e+01
-9.1990992929318338e+00
-5.3440399701997432e-01
-3.1601590759768481e+01
-8.6081724042848418e+00
-4.7313849446411882e-01
-3.0808138681789181e+01
1.5357212579431415e+01
-4.6123800390337094e-01
-2.5698892075479382e+01
5.4288555427870469e+00
-3.2623803540729190e-01
-2.2153768768480127e+01
2.0665131976277191e+00
-2.7933986857825038e-01
-2.0326291565508239e+01
1.6376068408647342e+01
-5.9423305249150493e-01
-3.1108913947622273e+01
1.9053197909158964e+01
-5.4211928455723712e-01
-2.9058806608009210e+01
-3.5305730857899618e+00
-3.4376684732683804e-01
-2.2922526558316626e+01
1.5214808220754518e+01
-5.3974661920012224e-01
-2.5404087725846111e+01
-7.5182399466172301e-01
-3.5934880903096905e-01
-2.1304659426250385e+01
-7.7440226883407881e-01
-3.3210738142663193e-01
-2.1355260188395132e+01
1.4677276484676900e+01
-7.2242856811324674e-01
-2.7510427074047445e+01
1.4627324680863881e+01
-6.3054758502902664e-01
-2.7549655091700327e+01
-3.5508822396926782e+00
-4.1091215994207242e-01
-2.2981153163231586e+01
1.4729788436900026e+01
-6.9898610062784705e-01
-2.8192641891678878e+01
-8.6430223545644658e-01
-3.8150805499141760e-01
-2.1473288582763924e+01
1.6329401757156198e+01
-7.3871949645630253e-01
-3.0622991585752366e+01
1.4853810844484027e+01
-7.5504850344644636e-01
-2.7879081370167906e+01
1.4864145357783382e+01
-7.1174874887034156e-01
-2.7964262352515977e+01
1.4901569629731972e+01
-7.3042984395154098e-01
-2.8245981737583662e+01
-5.9976550796904227e-01
-4.6713344498919313e-01
-2.1210162256778919e+01
-6.8628157498480524e-01
-5.2438879841841646e-01
-2.1334404909631044e+01
1.4654837436833565e+01
-1.0013615419727577e+00
-2.9204358764330074e+01
4.3049895898474286e+00
-5.0758732369747006e-01
-2.1854707875542836e+01
1.7581038874229090e+01
-8.9328918547668079e-01
-3.0093309530516255e+01
2.5619938673620055e+00
-5.3442743395800618e-01
-2.0465961384844515e+01
6.8123163359021026e+00
-6.6849762225405385e-01
-2.3043076982369826e+01
-3.3078248978987070e+00
-6.1379340541161975e-01
-2.2348477758935246e+01
1.4834605973791275e+01
-9.5454484393698746e-01
-2.8417566553243162e+01
8.9133838023290091e-01
-5.6477331992877156e-01
-2.0425052346524620e+01
-1.0019449730596813e+01
-1.0206578703779241e+00
-3.0991274540959964e+01
1.4941165500682521e+01
-1.0399998699196409e+00
-2.8086026816902866e+01
-3.5175809520551415e+00
-7.0861520865916572e-01
-2.3136299843830908e+01
1.5487459739766809e+01
-9.4338743426370097e-01
-2.6673435799742634e+01
1.5120193883180324e+01
-1.1464429330650201e+00
-2.7004329230157424e+01
1.0299635231736375e-01
-6.8703887157649446e-01
-2.0794187334159517e+01
7.0187404530751812e-02
-6.5902315994393079e-01
-2.0801028252388587e+01
3.6236691619343078e+00
-7.1316452855969148e-01
-2.0734574123009970e+01
1.5520330507893208e+01
-1.2872381666413066e+00
-3.2376494807819924e+01
-1.9191812718519818e+00
-7.3647519951315599e-01
-2.1729410989261215e+01
4.0460267606441841e-01
-7.0881623058410237e-01
-2.0734843622370200e+01
-9.4446702727867891e+00
-1.1655243754074349e+00
-2.9442545402401791e+01
-9.4446702727867891e+00
-1.1655243754074349e+00
-2.9442545402401791e+01
-3.0515811518683247e+00
-8.4180391412785016e-01
-2.2290760995155548e+01
1.4684836008481780e+01
-1.4530272584224502e+00
-2.9811523057886674e+01
1.1372984071434966e+00
-7.9096013704270141e-01
-2.0468263220414212e+01
2.3734691530360688e+00
-7.8633378085955041e-01
-2.0465947400610865e+01
1.4988282651805791e+01
-1.2471069128848087e+00
-2.8893463583886337e+01
2.0042226969868020e+00
-8.3488690128489651e-01
-2.0464322847807793e+01
-1.5436762135168665e+00
-8.6408544607266047e-01
-2.1378019252227091e+01
6.0724753301131278e+00
-9.6868700371432404e-01
-2.2615278430763890e+01
-9.3173958267841661e-01
-8.8657761193003382e-01
-2.1096765636011089e+01
-9.2984532265598407e-01
-8.9093633685525653e-01
-2.1095196310497290e+01
1.8527608951665254e+01
-1.3753502833577340e+00
-2.9549210297687249e+01
-1.4875042948005879e+00
-9.0192802600003519e-01
-2.1234165777797848e+01
1.9308732192116571e+00
-8.9248389289149155e-01
-2.0471888387827672e+01
1.5008088200907832e+01
-1.5079603189999546e+00
-3.0529205925897777e+01
1.4612907686884792e+01
-1.5222096974307997e+00
-2.9639396369589448e+01
-2.8192182908457850e+00
-9.7102349106224350e-01
-2.1905567671442217e+01
-3.4190146858409300e+00
-1.0230107558258845e+00
-2.3178275876065261e+01
6.0432458378974969e+00
-1.0490267524646228e+00
-2.2412206254349744e+01
1.5007478428248820e+01
-1.4673421082664704e+00
-2.9036720236444129e+01
6.8466241904861311e+00
-1.0946195197847388e+00
-2.2663120064618852e+01
1.6045976318763991e+01
-1.3733593740861745e+00
-2.5311530894561169e+01
-2.9395065791975079e+00
-1.0805870875630046e+00
-2.1944310932232906e+01
4.5771815291284668e+00
-1.0903774959029069e+00
-2.1148097658794288e+01
1.6555931122626748e+00
-1.0415898414999525e+00
-2.0478791339178230e+01
-1.2480861010722530e+00
-1.0781312075772838e+00
-2.1141776706138586e+01
-1.2463314887215058e+00
-1.0807480905688196e+00
-2.1147651614240186e+01
3.2699426357333445e+00
-1.0689666546020129e+00
-2.0867850294962121e+01
-3.2897214189734969e-01
-1.0763137886360032e+00
-2.0799162809035199e+01
-1.0070802421403098e+00
-1.0883307319849860e+00
-2.0823678065501902e+01
1.5105393157483579e+01
-1.8168663066954067e+00
-2.8755551343437073e+01
1.5394844519806618e+01
-1.6494132498938463e+00
-2.8073365953540304e+01
1.5293647458173997e+01
-1.7408964629975252e+00
-2.7907340248203408e+01
2.3624631183578413e+00
-1.1407304576715445e+00
-2.0586525008386719e+01
-1.2686447665077196e+00
-1.1615435630945765e+00
-2.1239726043674334e+01
5.1911745163162291e+00
-1.2362924216200377e+00
-2.1778412633727886e+01
1.8937720684697744e+01
-1.7911416352648224e+00
-2.9341619306405448e+01
1.5201019979102503e+01
-1.4878857770860185e+00
-2.2846730697968145e+01
6.0146406151746346e-01
-1.1632201757179945e+00
-2.0764647026543592e+01
-2.5531972560012570e+00
-1.2655024726819977e+00
-2.1614284252777619e+01
-7.5152129441689497e-01
-1.2340772248143812e+00
-2.0665978419968301e+01
-7.5152129441689497e-01
-1.2340772248143812e+00
-2.0665978419968301e+01
6.4001375781549852e+00
-1.3867244119517381e+00
-2.2157164972930591e+01
-2.3859672765781275e+00
-1.3287330738544594e+00
-2.1611485078524961e+01
-2.3346363900821210e+00
-1.3347918519059014e+00
-2.1566733879873187e+01
3.0215314178394173e+00
-1.3107741898384104e+00
-2.0740369865486400e+01
1.5433615064732152e+01
-1.8674144518518885e+00
-2.7644173462053782e+01
-6.8508675160701085e+00
-2.0668506647080758e+00
-2.9652972333835013e+01
1.5941060674357152e+01
-1.7644610126944855e+00
-2.5990136303086551e+01
-8.9892019200523148e+00
-1.9139091279081548e+00
-2.8296281137832157e+01
-2.9387016793797112e+00
-1.3976432758807136e+00
-2.1405091293873642e+01
1.6905135267177741e+01
-2.2261528120504130e+00
-3.1048640200707236e+01
6.3937163871096629e+00
-1.5164266621928542e+00
-2.2055109331453810e+01
1.8393144377056907e+00
-1.3863705154645543e+00
-2.0567797039890941e+01
1.5525328001421610e+01
-1.8305269591637410e+00
-2.3140274038132141e+01
1.8649223611178353e+01
-1.9968465662087465e+00
-2.7913623554719823e+01
1.5715351820112575e+01
-1.9944496539542254e+00
-2.7433681757565658e+01
-1.7447504421993567e+00
-1.4842031774623705e+00
-2.1438705691582321e+01
6.4073397737739968e-01
-1.4182687134136858e+00
-2.0482185662310918e+01
1.5503614134927725e+01
-2.1958853872541639e+00
-2.7593406839968150e+01
5.8344554567911215e+00
-1.5969196370374275e+00
-2.1557111610940883e+01
-2.4620200285465295e+00
-1.5650720340434128e+00
-2.1183039798935532e+01
-5.7365193184402030e-01
-1.5312503339275270e+00
-2.0628381963331130e+01
-5.7338737195948108e-01
-1.5295291507168536e+00
-2.0630876730504490e+01
1.4909003897856495e+01
-2.3311595381008576e+00
-2.8723157023941635e+01
1.8716695360692100e+01
-2.3404720945642854e+00
-2.9613226961552535e+01
1.5399437146971334e+01
-2.2629029145551613e+00
-2.8017513768322598e+01
2.4042552092445777e+00
-1.5520019286717235e+00
-2.0356873339258623e+01
-8.8565354605181834e-01
-1.6248989879649220e+00
-2.0979309188829944e+01
1.5898321445137519e+01
-2.1603356650711714e+00
-2.5556314172568872e+01
-2.1534464570400864e+00
-1.6677500719304674e+00
-2.1202464563776580e+01
1.2964658962639177e+00
-1.6026781646920860e+00
-2.0233004769408286e+01
1.5732444973019694e+01
-2.2278377697570049e+00
-2.5331432394709520e+01
1.1053000536446842e+01
-2.4923454231425852e+00
-2.9017295168554920e+01
-6.9225301197331728e+00
-2.3920766241651439e+00
-2.9086808591514391e+01
-7.1004664452043897e+00
-2.3823134090476765e+00
-2.8590381238276549e+01
-2.2243443316329055e+00
-1.7148603034640824e+00
-2.1390363962557625e+01
1.7285753667473262e+01
-2.6990438676038746e+00
-3.0672874016969917e+01
1.6093024125860779e+01
-2.5219356415662189e+00
-2.8630360620468561e+01
-2.3934599943665815e+00
-1.8567958827529125e+00
-2.1526975471472127e+01
-2.3541331162423944e+00
-1.8243119153000762e+00
-2.1437975082656905e+01
8.7355615615976018e-02
-1.7588061668615955e+00
-2.0460113115027866e+01
1.5286200059879612e+01
-2.7354039882910524e+00
-2.8382684909052269e+01
1.8245041001056599e+01
-2.7565119773904718e+00
-3.0052802956725674e+01
1.5777504996328952e+01
-2.2563848769309018e+00
-2.3947805923843468e+01
1.6207751215508456e+01
-2.3866153032477930e+00
-2.4430608397478540e+01
1.9224337331098777e+01
-2.7035727573663579e+00
-2.9357563683222356e+01
7.0654312504599082e-01
-1.7818875205161704e+00
-2.0193935655566193e+01
1.6230213423073515e+01
-2.5538220848360158e+00
-2.5261162524590041e+01
-1.7806689014886656e+00
-1.8564287994305626e+00
-2.0927421077462458e+01
1.0972479244261370e-01
-1.8443278580402647e+00
-2.0502193986758666e+01
1.5843249992611586e+01
-2.6081426741140779e+00
-2.5969359646843348e+01
1.7484914013420259e+01
-2.9402020707205812e+00
-3.0259062116115562e+01
1.5496065127843710e+01
-2.8705549144574438e+00
-2.8410672292421072e+01
-4.3121273506794552e-02
-1.9203179135766701e+00
-2.0588423759826803e+01
1.5560012421725999e+01
-2.8196089901683798e+00
-2.8500097199789071e+01
2.6923621285328156e+00
-1.9260558845298641e+00
-2.0269416686474777e+01
2.7284403934554073e+00
-1.9591192970670681e+00
-2.0286948325890656e+01
1.9144068893806431e+01
-3.0194023026052257e+00
-2.9685851808767495e+01
1.9144068893806431e+01
-3.0194023026052257e+00
-2.9685851808767495e+01
1.6200187051917155e+01
-2.7346660191539618e+00
-2.4801905642695782e+01
1.5514357437230894e+01
-2.9952424358945251e+00
-2.8330833578366082e+01
4.7172865112211184e+00
-2.1345250195601015e+00
-2.0853938643124472e+01
1.6228838079771023e+01
-2.7928985543733411e+00
-2.4544058764655283e+01
5.3767365418214412e+00
-2.1659781811915217e+00
-2.0981337288435938e+01
1.5949605379993004e+01
-2.7691227289527807e+00
-2.4483773208642511e+01
-3.3559895021669885e+00
-2.4711127734029184e+00
-2.3894565376778626e+01
1.4528638668741054e+00
-2.1046400405808345e+00
-2.0311545287603092e+01
1.5671033056447333e+01
-2.9944680125278440e+00
-2.6456821515858728e+01
6.4166416939807158e-01
-2.1433171228914105e+00
-2.0511684991289773e+01
1.5883524941256612e+01
-2.9289850982401933e+00
-2.6564141876315603e+01
1.6313592518448683e+01
-2.9423208607853213e+00
-2.4791002965318899e+01
1.6279033633442207e+01
-2.9736715269762457e+00
-2.6505634635073363e+01
5.3184022109919944e+00
-2.3055471297977079e+00
-2.0800511676803975e+01
1.5808919398984235e+01
-3.1072462669437524e+00
-2.5435889581926681e+01
1.6304768204202535e+01
-3.0242680650181804e+00
-2.4844726173428331e+01
1.6019088670272925e+01
-2.9765001966770095e+00
-2.4427920712500956e+01
4.9657657624336196e+00
-2.3463794122141470e+00
-2.0574208382751362e+01
1.7408984649953074e+00
-2.3232563655874587e+00
-2.0349483484758323e+01
1.6165796201239040e+01
-3.1078566412302693e+00
-2.6357885058886083e+01
-3.5831852324848140e-01
-2.3494718883129542e+00
-2.0285563366605675e+01
3.6155460841677063e+00
-2.3972102288885697e+00
-2.0376382931533122e+01
1.6164894167248491e+01
-3.2718933515769502e+00
-2.5243627602291955e+01
4.7619373942882977e+00
-2.4390392276071453e+00
-2.0536269331507505e+01
3.9304253871278476e+00
-2.4313488648781312e+00
-2.0436493770203640e+01
-3.4600660078382894e-01
-2.4137609567905129e+00
-2.0289153980737815e+01
1.6504634171856562e+01
-3.5629226642165790e+00
-2.8435022122025629e+01
4.6595360948313544e+00
-2.5512686475831940e+00
-2.0594706610115498e+01
1.6516670688218191e+01
-3.6172406144110809e+00
-2.8407804569549409e+01
1.8815342769422656e+01
-3.8352624947001996e+00
-2.9878928066627143e+01
-2.7772801146697277e+00
-2.7936279135947255e+00
-2.3046369244004797e+01
-2.7403600854412185e+00
-2.8327909990709426e+00
-2.2945834579267316e+01
-2.5860138690811885e-01
-2.4792888999151996e+00
-2.0159399771640004e+01
7.6623075754208769e-01
-2.4908436276999995e+00
-2.0163747044038178e+01
4.7709673572568931e+00
-2.5846212125762107e+00
-2.0691575600521254e+01
-3.5862522621186405e-01
-2.4986468979558834e+00
-2.0177389824155476e+01
-7.2744435837892496e+00
-3.3760264692151360e+00
-2.6918503444856473e+01
-8.6966169238365687e+00
-3.5213325663417998e+00
-2.7513182938347899e+01
-2.5182933327348822e-01
-2.5249959648913447e+00
-2.0145231102214716e+01
1.6172716875636869e+01
-3.5819020544214055e+00
-2.7358450969225032e+01
1.6129963053931451e+01
-3.4203259766093841e+00
-2.4587924972916184e+01
1.5859627259363135e+01
-3.6170448658189089e+00
-2.7018903782021937e+01
-7.0390995264010714e-01
-2.6134774899245659e+00
-2.0228598417824941e+01
4.0218389497791209e+00
-2.6412992729806564e+00
-2.0219240441745939e+01
1.6008779846761822e+01
-3.6846669244060406e+00
-2.7398109173856952e+01
1.6025227476957877e+01
-3.6057043577086705e+00
-2.5182039433059636e+01
2.8103446679993085e+00
-2.6418502027662778e+00
-2.0082990534840249e+01
-8.4707746752382518e-01
-2.6547151821493795e+00
-2.0362671550335300e+01
3.7657090578283641e+00
-2.6032597705523162e+00
-2.0177364342050065e+01
-7.3328450602201203e+00
-3.5419099226851696e+00
-2.6317017631537919e+01
-7.3328450602201203e+00
-3.5419099226851696e+00
-2.6317017631537919e+01
1.6106162928633616e+01
-3.5699614973358602e+00
-2.4882838314558150e+01
8.7247692449786984e-01
-2.6820678604327517e+00
-1.9895162023200768e+01
8.7247692449786984e-01
-2.6820678604327517e+00
-1.9895162023200768e+01
-6.9051051993764567e-01
-2.7588683913671894e+00
-2.0405946088464919e+01
1.6177300156483867e+01
-3.9116787130665371e+00
-2.7605017584479832e+01
2.4862933160686778e+00
-2.6776060651438152e+00
-2.0202819774896653e+01
1.2700578334284531e+00
-2.7946465472256916e+00
-1.9857117687422740e+01
-7.4031705640303782e+00
-3.9103962073038878e+00
-2.7230415355779641e+01
1.7285706441104753e+00
-2.8171755841555255e+00
-1.9750243405021763e+01
3.0133518518737192e+00
-2.8469333892047555e+00
-1.9852749384696942e+01
2.2987330655761640e+00
-2.8683349947889041e+00
-2.0011245778405115e+01
1.5833974760379474e+00
-2.9094297913107838e+00
-1.9704271268677189e+01
2.2705453019466408e+00
-2.9108106964877800e+00
-1.9735573217335947e+01
-2.8415711603256808e+00
-3.4783176507785729e+00
-2.3560390273931599e+01
4.1813738262624636e+00
-3.1522837971730286e+00
-2.0867364071883323e+01
2.3981018522702531e+00
-2.9955452234225288e+00
-1.9777090222274587e+01
-5.4861037294604298e-01
-3.1311136661725487e+00
-2.0770681820268926e+01
4.0525349357167375e+00
-3.1472963053118752e+00
-2.0671169891221968e+01
5.0335652251996441e+00
-3.3151377756522269e+00
-2.1608046425168421e+01
1.6652306787796320e+00
-3.0864199427587020e+00
-1.9790437777809878e+01
-8.2290677456123884e-01
-3.2212923101920494e+00
-2.1383574420584864e+01
2.2811334417449221e+00
-3.1187299153174100e+00
-1.9892175721316153e+01
-6.3402118333824337e-02
-3.2599042971072469e+00
-2.0591894067361178e+01
-2.5179205912709812e+00
-3.7749001448161668e+00
-2.3624647668627304e+01
1.8102911134396709e+00
-3.3087557895364199e+00
-2.0067047470203079e+01
3.0247444312753755e+00
-3.4071670199190187e+00
-2.0128960020179868e+01
1.9377446126484561e+00
-3.5053703592266166e+00
-2.0343947206338406e+01
1.1236573067929990e+01
-4.7228264741127681e+00
-2.6169951223351696e+01
1.2249098740239516e+01
-4.7871995988878560e+00
-2.6966472740237656e+01
1.1322559746447670e+01
-4.7394257602865393e+00
-2.6151488150638372e+01
1.0818925621212699e+01
-4.8133879257572696e+00
-2.6011016011261187e+01
2.9576433526366044e+00
-3.6775503706077561e+00
-2.0510357197128972e+01
-2.3909723172848335e-01
-3.8702461307020477e+00
-2.1321271924445462e+01
-1.0800345047102260e+01
-4.1549995583602293e+00
-2.2489546329093432e+01
4.0917472143655464e+00
-4.0776326404533272e+00
-2.1587577912548575e+01
2.6929059670523006e+00
-3.9439077858984732e+00
-2.0698647926162987e+01
3.9584499629086753e+00
-4.4542128417185376e+00
-2.1868358204481794e+01
1.7198429659239480e+01
-5.9805635195778803e+00
-2.8760007882816964e+01
4.1139802046433793e+00
-4.7040068772374015e+00
-2.3454914556083704e+01
1.5658728162018618e+00
-4.4490348517350009e+00
-2.1479905327429186e+01
1.6517553088179959e+01
-6.0787919412906213e+00
-2.8239951028372641e+01
-1.2537466892006135e+00
-4.6632561732861220e+00
-2.2364801373638503e+01
-7.7370725108158200e-01
-4.7273028824532286e+00
-2.2354478158835960e+01
-8.2200805178105807e-01
-4.7919840461413061e+00
-2.2527892222393714e+01
2.1632148306652432e+00
-4.6390719233525983e+00
-2.1340751843650143e+01
1.3718164445286883e+01
-5.9848297576007372e+00
-2.6846822753817413e+01
1.3246645813830000e+01
-6.3351766426745435e+00
-2.6111827478568014e+01
1.6356244767401375e+01
-6.8382241591155593e+00
-2.7501455382846316e+01
1.6356244767401375e+01
