14 22106 67362
2 0     -667.92 123.11
6 15681     -53.46997 726.24
8 15681     129.44 290.46
13 15681     516.15 279.49
14 15681     711.39 -114.74
3 15682     -354.65 27.81
4 15682     62.77002 -418.63
5 15682     488.61 -53.38
6 15682     -402.51 655.52
8 15682     -103.57 280.4
9 15682     -344.94 381.91
11 15682     217.19 -183.37
13 15682     254.7 251.2
14 15682     392.8 -140.2
3 15683     -110.29 26.21997
6 15683     -79.09 714.17
8 15683     110.15 285.11
9 15683     -122.97 390.07
3 15684     484.16 25.44
6 15684     578.9301 522.43
8 15684     586.33 252.79
12 15684     657.9301 535.51
3 15685     -1.280029 24.66998
6 15685     66.40002 736.53
9 15685     -26.08002 390.78
3 15686     -180 20.10999
9 15686     -186.7 380.67
11 15686     408.54 -176.92
3 15687     483 16.94
8 15687     584.65 244.79
3 15688     -92.26001 9.960022
6 15688     -56.20001 697.94
3 15689     -21.78003 3.219971
6 15689     38.28003 704.27
8 15689     189.78 266.56
9 15689     -44.26001 370.8
3 15690     -63.73999 -6.090027
9 15690     -81.34003 360.95
13 15690     539.8 247.71
14 15690     742.54 -153.49
3 15691     -268.76 -6.77002
8 15691     -28.75 255.36
3 15692     -268.76 -6.77002
8 15692     -28.75 255.36
3 15693     240.04 -45.60999
6 15693     301.91 514.29
8 15693     380.07 206.41
9 15693     182.59 330.26
12 15693     401.97 508.75
13 15693     741.3 103.88
3 15694     246.74 -46.48999
6 15694     309.62 512.22
9 15694     189.0699 329.55
12 15694     409.8101 506.6
3 15695     -618.31 -48.04999
8 15695     -325.44 210.98
3 15696     -292.99 -58.92999
5 15696     546.03 -141.28
6 15696     -319.6 557.11
8 15696     -51.48999 210.57
12 15696     -154.16 536.07
3 15697     -246.93 -79.88
8 15697     -8.51001 196.08
9 15697     -242.19 289.92
3 15698     286.35 -89.92999
7 15698     376.12 434.99
9 15698     222.67 290.53
12 15698     425.08 429.42
13 15698     750.63 33.17999
3 15699     237.66 -98.97998
6 15699     295.64 451.7
8 15699     376.61 160.91
9 15699     181.46 282.53
12 15699     396.92 448.02
3 15700     -120.19 -101.09
8 15700     101.52 180.39
9 15700     -128.89 275.53
3 15701     -226.48 -116.12
6 15701     -227.46 514.59
9 15701     -222.7 258.7
3 15702     660.86 -132.01
7 15702     714.61 288.37
3 15703     -537.53 -136.85
11 15703     34.28003 -315.1
3 15704     480.87 -137.24
7 15704     543.5 335.96
10 15704     726.21 380.3
3 15705     557.2 -144.32
7 15705     612.89 307.3
10 15705     808.47 337.41
3 15706     17.88 -151.82
14 15706     584.35 -549
3 15707     538.96 -161.46
7 15707     593.1 296.79
9 15707     442.87 228.54
3 15708     193.95 -173.08
8 15708     283.09 69.82001
3 15709     -314.14 -176.22
7 15709     -104.07 486.43
11 15709     257.01 -340.66
13 15709     282.55 98.38
3 15710     208.24 -194.93
6 15710     150.86 136.97
8 15710     292.66 49.76001
12 15710     178.19 185.6
13 15710     530.1899 -159.71
3 15711     341.45 -196.66
7 15711     409.45 318.96
8 15711     450.5699 68.91
9 15711     269.65 196.49
10 15711     566.99 375.45
13 15711     781.9301 -70.03003
3 15712     -447.3 -200.15
6 15712     -497.5 366.09
8 15712     -178.49 95.22
3 15713     717.66 -205.14
7 15713     749.53 202.01
3 15714     -200.22 -224.41
8 15714     21.26001 75.62
3 15715     -50.47998 -243.07
5 15715     560.3199 -575.63
7 15715     -150.37 187.34
8 15715     66.78998 17.37
9 15715     -81.32001 146.97
15 15715     -104.06 247.67
3 15716     547.03 -243.84
7 15716     583.95 217.54
3 15717     526.89 -249.28
9 15717     429.64 151.26
12 15717     671.78 210.43
3 15718     -46.67999 -250.9
4 15718     -216.29 -374.5
8 15718     69.03003 10.17001
3 15719     -46.76001 -277.59
7 15719     -156.27 151.55
13 15719     305.99 -185.38
3 15720     282.52 -284.75
10 15720     171.22 103.94
13 15720     573.85 -248.86
15 15720     277.04 96.26999
3 15721     -168.45 -286.31
8 15721     -17.19 -7.410004
9 15721     -179.01 107.38
3 15722     -54.56 -293.36
12 15722     -127.05 88.53998
3 15723     -219.53 -293.85
8 15723     -50.85999 -7.75
3 15724     226.23 -294.16
4 15724     -330.46 -532.03
3 15725     352.53 -296.26
8 15725     422.99 -36.97
3 15726     -175.22 -297.54
5 15726     459.76 -565.0601
6 15726     -261.96 72.84003
8 15726     -25.59998 -17.73001
10 15726     -216.23 253.16
12 15726     -212.19 125.45
3 15727     -95.84003 -299.69
9 15727     -118.78 96.54999
12 15727     -161.04 91.46002
3 15728     470.52 -300.54
6 15728     525.74 157.4
3 15729     734.99 -315.43
7 15729     737.04 97.10001
9 15729     603.5601 94.03
3 15730     737.75 -318.88
7 15730     738.84 93.70001
3 15731     23.84998 -319.37
7 15731     -114.96 92.48001
10 15731     -126.84 121.44
13 15731     343.71 -237.95
3 15732     744.76 -328.81
7 15732     742.88 82.45001
9 15732     611.3 82.87
3 15733     -612.7 -337.71
9 15733     -644.45 16.84998
3 15734     -60.23999 -341.81
15 15734     -141.5 129.08
3 15735     -570.28 -347.57
9 15735     -601.88 11.82001
3 15736     285.48 -349.27
7 15736     131.85 35.82001
3 15737     -602.34 -350.3
9 15737     -631.67 7.070007
3 15738     -23.85999 -354.29
6 15738     -122.17 -41.63
13 15738     307.38 -251.52
3 15739     35.14001 -356.29
13 15739     346.27 -268.71
15 15739     -68.85999 66.17999
3 15740     358.76 -357.48
7 15740     212.51 24.08002
15 15740     367.09 -11.21997
3 15741     738.65 -365.88
7 15741     727.9399 53.09998
3 15742     -366.97 -373.01
6 15742     -415.45 126.79
8 15742     -134.35 -49.37
9 15742     -337.79 30.03998
13 15742     177.24 -94.82001
14 15742     293.52 -570.3
3 15743     -600.49 -375.07
9 15743     -627.83 -14.47998
3 15744     -608.9 -376.23
9 15744     -635.87 -15.91998
3 15745     39.57001 -386.26
6 15745     -62.21002 -89.59998
8 15745     128.27 -111.62
10 15745     -133.26 46.38
12 15745     -52.28998 -35.25
3 15746     39.28003 -392.24
4 15746     -325.32 -373.06
6 15746     -62.29999 -97.85999
8 15746     126.13 -116.65
12 15746     -55 -43.37
3 15747     402.22 -400.33
8 15747     447.08 -136.73
3 15748     448.7 -403.05
6 15748     400.99 -93.87
3 15749     -181.55 -423.5
8 15749     -53.22998 -129.93
3 15750     96.22998 -425.88
6 15750     -7.580017 -141.28
13 15750     371.51 -340.05
3 15751     702.72 -429.41
7 15751     681.6899 12.46997
3 15752     387.1 -437.95
6 15752     308.76 -157.35
7 15752     189.36 -74.64001
10 15752     201.08 -102.92
15 15752     313.33 -147.73
3 15753     687.76 -438.08
7 15753     667.04 10.22998
12 15753     818.8199 -18.46997
3 15754     375.8199 -445.55
6 15754     297.47 -165.79
7 15754     177.26 -79.33002
9 15754     287.8 -21.60999
10 15754     187.43 -109.42
3 15755     298.22 -447.45
4 15755     -457.79 -529.92
7 15755     97 -72.65997
8 15755     342.44 -177.1
3 15756     -82.75 -453.79
8 15756     20.22998 -163.18
3 15757     -147.31 -455.0699
6 15757     -254.68 -146.65
9 15757     -159.64 -38.09998
12 15757     -238.56 -84.64001
3 15758     -68.42999 -458.42
8 15758     30.07001 -168.09
3 15759     337.71 -459.5601
4 15759     -483.26 -558.79
3 15760     311.85 -461.4301
8 15760     351.58 -190.06
3 15761     140.49 -470.37
8 15761     201.95 -190.17
3 15762     66.33002 -491.09
8 15762     137.41 -203.15
3 15763     66.33002 -491.09
6 15763     -46.21997 -215.29
7 15763     -124.48 -81.57001
8 15763     137.41 -203.15
12 15763     -48.94 -162.5
13 15763     332.13 -387.35
15 15763     -106.51 -119.29
3 15764     619.08 -496.0601
12 15764     710.67 -88.02002
3 15765     309.03 -503.29
7 15765     98.39001 -120.63
10 15765     92.59998 -145.29
3 15766     -38.45001 -512.28
6 15766     -149.97 -221.9399
12 15766     -147.02 -164.17
3 15767     45.96002 -514.75
6 15767     -65.16998 -232.63
3 15768     -134.53 -517.42
6 15768     -238.76 -202.89
3 15769     29.82001 -520.05
8 15769     108.4 -222.94
3 15770     -199.4 -524.9
9 15770     -199.52 -96.94
3 15771     114.21 -529.21
8 15771     174.85 -238.43
3 15772     -498.86 -536.84
4 15772     -224.4 -183.53
15 15772     -390.88 159.33
3 15773     625.22 -551.2
7 15773     524.58 -109.91
9 15773     499.04 -102.98
15 15773     850.6899 -218.41
3 15774     27.53003 -566.48
6 15774     -82.51001 -274.03
8 15774     106.47 -258.94
9 15774     -9.330017 -127.74
3 15775     -0.1599731 -581.08
6 15775     -108.66 -279.98
7 15775     -164.7 -123.79
8 15775     84.76001 -267.96
9 15775     -31.5 -137.31
3 15776     -116.95 -583.7
9 15776     -129.91 -143.57
3 15777     -4.969971 -588.09
8 15777     81.53003 -272.94
9 15777     -35.78998 -146.39
12 15777     -106.89 -232.79
3 15778     -115.4 -589.54
6 15778     -217.84 -271.76
3 15779     -443.63 -589.8
7 15779     -388.72 18.35999
9 15779     -395.92 -153.41
15 15779     -380.08 70.12
3 15780     -119.15 -593.84
9 15780     -130.91 -152.43
3 15781     -452.89 -604.1899
4 15781     -269.38 -175.07
8 15781     -233.74 -240.58
9 15781     -403.47 -165.04
13 15781     43.34003 -298.4
3 15782     144.43 -609.04
9 15782     90.31 -160.12
3 15783     -341.12 436.02
4 15783     321.03 -513.11
14 15783     455.8101 290.25
3 15784     -475.3 301.68
4 15784     223.51 -375.99
5 15784     386.66 219.62
11 15784     120.79 35.67001
13 15784     164.0699 474.06
14 15784     286.4301 121.54
3 15785     -471.78 297.66
11 15785     122.5 32.35001
13 15785     166.49 470.73
14 15785     289.36 117.39
3 15786     -741.08 273.8
11 15786     -125.85 -18.59998
3 15787     -189.59 246.12
13 15787     427 451.74
14 15787     596.7 88.73001
3 15788     -223.84 210.55
4 15788     164.99 -551.08
5 15788     664.34 138.01
8 15788     10.42999 433.42
3 15789     -162.53 211.01
11 15789     431.42 -13.66998
14 15789     630.85 58.35999
3 15790     132.51 208.9
6 15790     187.04 851.94
9 15790     85.67999 562
3 15791     -756.63 194.77
13 15791     -84.94 338.49
14 15791     -9.659973 -24.17999
3 15792     161.65 193.06
9 15792     112.98 547.88
11 15792     631.6899 -115.36
3 15793     401.84 181.22
6 15793     498.17 731.17
8 15793     521.8199 395.57
9 15793     328.98 538.95
3 15794     -670.43 169.13
14 15794     69.79999 -38.65002
3 15795     -297.53 169.07
13 15795     314.2 371.81
3 15796     -101.26 152.94
13 15796     514.61 382.49
3 15797     -205.15 152.38
4 15797     129.68 -558.23
5 15797     679.76 81.31
6 15797     -214.06 851.46
8 15797     25.96002 386.38
11 15797     381.22 -69.17999
13 15797     405.71 368.26
14 15797     573.84 -6.51001
3 15798     133.25 147.76
6 15798     186.47 773.07
9 15798     87.53998 504.82
11 15798     607.0699 -152.26
13 15798     673.1 297.18
3 15799     -651.16 144.92
8 15799     -360.31 363.86
3 15800     165.39 139
6 15800     224.73 756.92
8 15800     323.83 367.07
9 15800     116.45 496.64
11 15800     632.97 -168.12
3 15801     -223.84 134.52
4 15801     118.84 -538.83
5 15801     654.35 60.90002
6 15801     -238.54 822.23
8 15801     9.23999 370.8
3 15802     -100.81 127.91
6 15802     -63.63 847.25
8 15802     123.6 368.96
11 15802     508.49 -77.40997
3 15803     -7.080017 115.65
6 15803     61.13 853.32
8 15803     204.92 360.38
3 15804     193.74 112.02
6 15804     257.12 715.66
8 15804     346.52 342.94
9 15804     141.61 472.08
11 15804     655.25 -201.92
3 15805     -302.91 104.78
4 15805     103.04 -468.34
5 15805     555.72 24.06
6 15805     -341.86 763.24
8 15805     -59.53003 343.23
11 15805     273.01 -118.24
13 15805     306.9 317.75
3 15806     -84.96002 104.33
6 15806     -48.08002 820.07
8 15806     133.35 350.44
3 15807     118.86 97.17999
6 15807     166.96 710.28
8 15807     283.5 332.97
3 15808     -473.78 87.78998
4 15808     99.83002 -341.47
6 15808     -564.44 700.06
8 15808     -207.89 323.08
11 15808     96.76001 -145.48
3 15809     -97.94 87.35999
6 15809     -67.04999 793.98
3 15810     219.47 82.21002
6 15810     285.77 673.23
8 15810     366.69 316.31
9 15810     164.73 445.28
3 15811     218.83 68.88
8 15811     367.07 306.11
9 15811     163.63 434.95
3 15812     -7 49.27002
6 15812     58.46997 767.08
9 15812     -32.17999 412.39
13 15812     606.6 300.78
14 15812     821.9 -91.22998
3 15813     -89.81 41.35999
5 15813     818.46 -25.59003
6 15813     -53.52002 736.88
8 15813     129.32 297.58
9 15813     -106.23 403.75
11 15813     514.99 -151.21
13 15813     516.5699 286.06
3 15814     -58.27002 34.25
14 15814     751.77 -111.59
3 15815     -81.65997 27.91998
14 15815     721.0601 -119.82
3 15816     -46.90002 25.88
8 15816     165.41 285.09
9 15816     -67.35999 390.44
13 15816     559.13 276.25
3 15817     -211.07 22.06
4 15817     50.63 -532.96
6 15817     -214.94 681.08
9 15817     -215.4 380.23
3 15818     -105.58 14.17999
8 15818     115.66 275.09
9 15818     -119.56 378.78
13 15818     498.25 262.07
3 15819     117.08 11.83002
6 15819     162.97 603.32
12 15819     273.46 590.49
13 15819     643.3 179.61
14 15819     876.3 -240.7
3 15820     -149.52 4.809998
4 15820     37.53998 -585.47
6 15820     -132.37 677.38
9 15820     -159.07 368.83
13 15820     452.4301 250.48
14 15820     633.96 -147.58
3 15821     486.97 3.619995
8 15821     587.3 232.99
3 15822     -294 -13.02002
4 15822     36.77002 -460.34
8 15822     -50.39001 247.51
13 15822     310.4 225.07
3 15823     158.44 -20.40002
7 15823     304.88 558.44
8 15823     313.94 230.75
9 15823     111.33 352.07
11 15823     622.15 -316.58
12 15823     316.87 547.62
13 15823     673.65 143.8
3 15824     158.44 -20.40002
8 15824     313.94 230.75
13 15824     673.65 143.8
3 15825     372.35 -45.78003
7 15825     458.77 454.24
9 15825     298.51 329.92
3 15826     197 -47.07001
8 15826     342.17 208.01
3 15827     -238.74 -49.29999
9 15827     -236.97 318.21
13 15827     359.9301 199.98
14 15827     521.8199 -205.96
3 15828     240.52 -53.25
6 15828     302.85 504.06
8 15828     380.68 199.18
9 15828     182.99 322.85
12 15828     403.02 498.38
3 15829     202.39 -56.5
6 15829     257.56 506.9
7 15829     339.45 511.83
8 15829     349.17 198.69
9 15829     150.08 319.67
12 15829     361.37 499.89
3 15830     -37.95001 -69.32001
8 15830     173.98 206.3
9 15830     -56.84003 305.51
3 15831     -461.98 -71.88
5 15831     361.1 -150.56
6 15831     -529.25 511.93
3 15832     178.48 -91.13
6 15832     228 471.18
8 15832     328.38 170.23
3 15833     178.48 -91.13
8 15833     328.38 170.23
3 15834     -49.40002 -93.66998
7 15834     196.85 583.13
8 15834     164.26 186.28
13 15834     545 175.17
14 15834     752.85 -242.26
3 15835     -37.70001 -93.20001
13 15835     554.64 173.11
14 15835     765.09 -245.06
3 15836     -133.04 -100.1
6 15836     -107.97 552.64
12 15836     54.58002 519.94
14 15836     646.4 -251.72
3 15837     -507.62 -102.94
13 15837     115.83 141.16
3 15838     -386.26 -106.81
8 15838     -129.61 170.06
3 15839     -301.48 -125.79
8 15839     -55.90002 156.91
14 15839     444.05 -282.58
3 15840     477.78 -131.18
6 15840     551.58 341.56
7 15840     541.83 344.23
8 15840     570.96 116.72
10 15840     725.1899 390.65
12 15840     631.5 352.01
3 15841     467.85 -136.14
6 15841     540.66 336.43
8 15841     562.09 111.89
9 15841     381.4399 249.96
12 15841     620.61 346.46
3 15842     84.96002 -139.35
6 15842     37.29999 255.44
7 15842     40.06 313.93
8 15842     202.53 110.23
13 15842     470.99 -59.40997
14 15842     670.7 -540.1899
3 15843     563.8101 -139.08
7 15843     619.15 310.52
3 15844     176.96 -175.96
4 15844     -234.95 -544.77
3 15845     18.73999 -187.92
8 15845     127.95 62.48001
3 15846     -26.41998 -195.11
4 15846     -188.08 -406.04
5 15846     601.9399 -528.34
6 15846     -109.88 150.91
8 15846     91.67999 58.72
12 15846     -79.97998 204.95
13 15846     342.23 -117.33
3 15847     691.03 -216.08
7 15847     721.65 199.25
9 15847     571.63 179.73
3 15848     -9.640015 -218.97
4 15848     -208.41 -402.7
8 15848     100.84 36.23999
3 15849     155.68 -219.2
4 15849     -260.48 -503.35
3 15850     141.11 -220.63
13 15850     456.5699 -178.58
3 15851     138.96 -235.22
6 15851     59.65997 77.01001
3 15852     734.88 -234.7
7 15852     758.23 168.74
3 15853     523.73 -253.56
9 15853     426.38 147.56
12 15853     667.5699 206.38
3 15854     -62.41998 -283.51
6 15854     -157.65 45
8 15854     53.83002 -17
9 15854     -89.96002 111.71
3 15855     504.6801 -288.1
6 15855     564.1801 163.72
9 15855     409.74 117.67
12 15855     642.85 172.94
3 15856     -17.21002 -294.66
4 15856     -251.18 -374.02
8 15856     88.70001 -29.23001
3 15857     554.34 -298.31
9 15857     451.66 108.8
12 15857     695.05 152.79
3 15858     554.34 -298.31
9 15858     451.66 108.8
12 15858     695.05 152.79
3 15859     187.43 -304.89
8 15859     260.32 -47.64001
3 15860     -7.969971 -309.63
4 15860     -261.63 -373.18
7 15860     -143.91 111.79
10 15860     -155.88 147.69
12 15860     -97.46997 61.58002
3 15861     -243.26 -314.68
8 15861     -75.73999 -27.17999
9 15861     -242.68 80.78
3 15862     746.33 -318.89
7 15862     747.1899 90.72
9 15862     613.1801 91.79001
3 15863     -79.59998 -319.86
4 15863     -244.31 -342.56
9 15863     -104.23 79.44
3 15864     -42.22998 -328.16
6 15864     -138.42 -10.08002
10 15864     -173.05 139.64
12 15864     -118.74 46.39001
13 15864     299.3 -226.24
15 15864     -125.84 134.04
3 15865     732.28 -334.86
7 15865     730.4 81.29001
9 15865     600.62 78.06
3 15866     248.23 -358.96
8 15866     311.72 -95.28003
3 15867     17.42999 -389.85
10 15867     -157.55 46.90002
3 15868     136.54 -393.42
4 15868     -359.69 -431.21
6 15868     40.09003 -104.41
8 15868     207.8 -123.04
9 15868     82.32001 19.65002
3 15869     169.97 -393.22
4 15869     -372.11 -453.8
6 15869     75.90997 -106.56
3 15870     141.4 -398.73
7 15870     -36.03003 -5.859985
3 15871     -595.98 -409.99
9 15871     -618.91 -42.92999
3 15872     -573.63 -411.35
9 15872     -596.28 -42.53003
3 15873     -573.63 -411.35
9 15873     -596.28 -42.53003
3 15874     204.9 -427.59
4 15874     -406.22 -467.11
