5 2335 5621
4 1936 -7.735474 -33.219025
3 1937 388.252930 -48.661499
4 1937 486.035156 -67.921692
3 1938 398.999634 -49.287598
4 1938 496.662476 -68.759918
3 1939 -129.056946 -44.661743
4 1939 -66.049622 -22.822540
3 1940 -152.223755 -41.173218
4 1940 -89.942322 -17.564026
3 1941 -80.894653 -41.054169
4 1941 -14.804871 -24.661346
3 1942 -135.127930 -35.392303
4 1942 -70.653320 -13.588593
3 1943 391.462646 -35.291656
4 1943 489.736938 -54.196777
3 1944 -6.123413 -33.506134
4 1944 65.324219 -22.288025
3 1945 -169.466858 -33.017609
4 1945 -105.255249 -7.674438
3 1946 -156.574219 -30.860229
4 1946 -92.261597 -7.134155
3 1947 -22.826477 -28.715851
4 1947 48.426331 -16.340515
3 1948 -180.583405 -21.253021
4 1948 -113.718323 6.725433
3 1949 -22.928284 -21.204285
4 1949 51.361816 -7.195251
3 1950 -199.575806 -19.680023
4 1950 -136.324402 8.466827
3 1951 -149.528809 -18.939545
4 1951 -81.003113 6.235413
3 1952 -127.354919 -19.411194
4 1952 -56.336975 3.686279
3 1953 116.295288 -18.615387
4 1953 199.395752 -16.192841
3 1954 390.268433 -19.468719
4 1954 489.326050 -38.064880
3 1955 26.686340 -18.174713
4 1955 104.999512 -9.040283
3 1956 281.232117 -17.467651
4 1956 375.686279 -26.652496
3 1957 72.711243 -12.905762
4 1957 155.526062 -7.367645
3 1958 103.080933 -11.245392
4 1958 187.367126 -7.446350
3 1959 -149.558838 -9.126251
4 1959 -76.947266 15.936737
3 1960 358.945557 -8.020996
4 1960 457.428345 -24.073639
3 1961 381.724609 -8.211365
4 1961 481.416016 -26.054840
3 1962 37.720276 -5.822479
4 1962 117.365540 2.360809
3 1963 58.777222 -3.535828
4 1963 142.754089 4.384216
3 1964 265.696045 0.326202
4 1964 359.870728 -9.020599
3 1965 372.110962 -0.138977
4 1965 471.934570 -17.016815
3 1966 361.870117 2.424194
4 1966 461.429443 -14.062805
3 1967 -174.760406 2.710266
4 1967 -101.687927 31.171448
3 1968 248.886963 4.335754
4 1968 342.587524 -3.467438
3 1969 -199.816681 7.620209
4 1969 -126.806030 38.924774
3 1970 97.180908 8.307495
4 1970 187.023193 13.194946
3 1971 380.135864 7.603943
4 1971 480.680542 -9.997711
3 1972 -88.507996 9.352722
4 1972 -7.288635 29.932098
3 1973 -59.780945 8.839783
4 1973 21.792603 27.500244
3 1974 -49.214539 10.749603
4 1974 35.032104 27.861237
3 1975 -272.777618 11.532959
4 1975 -206.195312 51.284363
3 1976 -143.438416 12.449829
4 1976 -65.595154 38.770782
3 1977 -173.170319 14.790344
4 1977 -95.573853 44.099945
3 1978 16.618286 16.865540
4 1978 105.660034 28.498138
3 1979 76.445679 16.996887
4 1979 167.333618 24.971313
3 1980 -185.403809 17.799591
4 1980 -107.649353 49.522827
3 1981 -82.105347 18.038177
4 1981 1.035217 38.866821
3 1982 -132.865051 18.571350
4 1982 -51.544006 45.119202
3 1983 -110.893188 23.632721
4 1983 -27.233887 47.402069
3 1984 10.952698 24.035461
4 1984 101.446777 37.665314
3 1985 26.372925 24.407379
4 1985 118.143860 36.307007
3 1986 41.187927 26.277679
4 1986 134.239502 37.052734
3 1987 384.191772 26.882996
4 1987 486.365723 8.201080
3 1988 56.523499 27.587799
4 1988 150.547607 37.621094
3 1989 -206.435822 30.108978
4 1989 -126.467224 64.233582
3 1990 32.942566 32.822052
4 1990 126.917542 44.814117
3 1991 -182.468689 34.318878
4 1991 -101.193726 65.583008
3 1992 -218.093231 37.292938
4 1992 -138.191528 73.227478
3 1993 -158.737854 36.724640
4 1993 -74.403564 66.035950
3 1994 415.902954 37.214264
4 1994 520.350098 17.425049
3 1995 221.664917 53.997131
4 1995 315.419189 51.055267
3 1996 230.866943 63.789917
4 1996 325.910461 59.667725
3 1997 214.084229 70.126282
4 1997 310.317139 65.677185
3 1998 11.704651 73.709351
4 1998 107.053101 89.745972
3 1999 247.740479 73.626526
4 1999 345.525635 67.862183
3 2000 -69.186768 82.607910
4 2000 24.733765 107.756409
3 2001 -34.663025 83.383728
4 2001 60.074768 104.383606
3 2002 -402.622498 83.755371
4 2002 -345.467712 141.115112
3 2003 -0.627930 84.788696
4 2003 97.314697 102.303650
3 2004 -13.203308 87.111816
4 2004 85.139587 106.652710
3 2005 290.440002 87.056152
4 2005 391.408936 78.080627
3 2006 -57.013245 88.144165
4 2006 37.766357 111.495789
3 2007 -86.118713 94.255432
4 2007 9.372925 120.749390
3 2008 -40.376221 93.537170
4 2008 57.908447 116.323242
3 2009 -46.014771 103.008362
4 2009 53.480713 125.701355
3 2010 -81.480652 103.738647
4 2010 17.325562 130.703674
3 2011 -37.957397 109.368958
4 2011 65.243164 132.695862
3 2012 -26.885620 108.629578
4 2012 76.429199 130.398865
3 2013 -63.810913 110.057922
4 2013 36.536804 135.529053
3 2014 -74.794922 111.431763
4 2014 25.719055 137.623108
3 2015 -189.845947 112.171326
4 2015 -101.369141 151.881897
3 2016 -168.847046 115.721252
4 2016 -78.555237 152.310120
3 2017 344.367554 115.909058
4 2017 450.159424 103.126465
3 2018 -220.378021 119.642578
4 2018 -128.473877 162.393982
3 2019 -35.701721 119.817688
4 2019 69.735657 142.847534
3 2020 -441.914917 121.760620
4 2020 -383.423370 187.473022
3 2021 -76.293213 122.706665
4 2021 26.690063 149.787781
3 2022 -156.729431 126.079407
4 2022 -67.847717 161.209229
3 2023 -56.001404 126.316833
4 2023 50.802307 152.481262
3 2024 -481.031433 128.241211
4 2024 -424.589996 198.763855
3 2025 336.339417 130.846802
4 2025 442.404053 118.713501
3 2026 349.388184 133.553772
4 2026 456.330322 120.369507
3 2027 395.413574 136.394775
4 2027 504.441406 118.986816
3 2028 154.614502 146.156616
4 2028 275.091553 152.469238
3 2029 190.613037 153.100464
4 2029 314.841858 156.538147
3 2030 144.213196 157.474243
4 2030 268.580383 165.793091
3 2031 200.809387 158.043823
4 2031 326.082947 160.124268
3 2032 -92.552795 161.271667
4 2032 15.839417 192.919983
3 2033 224.737061 168.237732
4 2033 353.551392 169.446045
3 2034 -497.116592 174.260376
4 2034 -432.602402 252.345276
3 2035 -482.709915 178.410645
4 2035 -415.406586 254.819885
3 2036 -492.406830 180.124756
4 2036 -421.955750 258.675415
3 2037 26.711182 181.371094
4 2037 154.174805 202.615295
3 2038 235.387329 182.747192
4 2038 367.206299 182.924438
3 2039 217.441772 183.701477
4 2039 351.227173 186.375610
3 2040 -465.763931 186.843262
4 2040 -394.089355 262.973694
3 2041 159.800720 187.400208
4 2041 293.038452 195.172913
3 2042 -482.645935 190.731934
4 2042 -410.493591 268.642944
3 2043 245.867432 191.277161
4 2043 381.906128 192.360840
3 2044 99.825867 191.761963
4 2044 234.074890 207.087280
3 2045 182.684021 191.818298
4 2045 317.504700 197.885925
3 2046 192.440308 202.871887
4 2046 331.774475 209.017639
3 2047 169.596863 212.407776
4 2047 311.069153 221.350037
3 2048 194.638916 214.224304
4 2048 336.433594 219.741394
3 2049 247.362244 214.087524
4 2049 389.045532 213.881409
3 2050 258.235352 214.910828
4 2050 401.487427 214.997986
3 2051 128.770203 216.035217
4 2051 271.958496 229.319214
3 2052 304.190247 220.950684
4 2052 448.443359 216.321594
3 2053 145.019165 221.906067
4 2053 288.763977 232.942444
3 2054 224.062195 222.584229
4 2054 368.175171 226.002136
3 2055 242.706909 224.321533
4 2055 389.352783 226.065430
3 2056 285.146545 225.135559
4 2056 432.092651 222.603149
3 2057 314.793884 226.075317
4 2057 460.625122 219.389465
3 2058 318.056458 242.263123
4 2058 469.901611 236.821777
3 2059 262.333984 245.779602
4 2059 415.357178 246.942078
3 2060 321.947205 254.456665
4 2060 477.476196 249.171814
3 2061 -33.015381 257.363403
4 2061 113.794861 291.802734
3 2062 158.174377 257.736328
4 2062 313.078430 269.743164
3 2063 261.981934 259.308594
4 2063 418.170288 259.862732
3 2064 82.197327 261.582642
4 2064 235.724792 282.508179
3 2065 295.082458 263.708679
4 2065 453.562378 262.013977
3 2066 -33.296204 266.833557
4 2066 117.214905 301.528442
3 2067 76.359436 271.119995
4 2067 233.130432 293.997925
3 2068 51.862244 272.209656
4 2068 207.299622 298.054749
3 2069 -6.349365 272.911133
4 2069 147.523926 305.174194
3 2070 285.394714 272.588623
4 2070 446.954468 272.135437
3 2071 9.672668 275.230408
4 2071 164.812195 306.423157
3 2072 63.321045 274.680786
4 2072 221.474976 300.830811
3 2073 19.279602 276.685242
4 2073 175.240234 307.262634
3 2074 31.557922 277.567444
4 2074 189.110535 306.468811
3 2075 3.871948 284.992249
4 2075 161.811951 317.100281
3 2076 71.708313 293.213928
4 2076 234.613953 317.392761
3 2077 43.294739 304.673340
4 2077 208.968994 334.074707
3 2078 -6.082397 313.258728
4 2078 161.051453 349.739929
3 2079 15.621399 316.489929
4 2079 184.178955 349.165466
3 2080 24.129517 321.000488
4 2080 193.970703 353.127075
3 2081 81.795532 328.822632
4 2081 256.264954 355.923096
3 2082 47.144714 329.998535
4 2082 220.526611 360.469604
3 2083 114.477051 332.483154
4 2083 289.492859 355.088867
3 2084 73.789612 344.869080
4 2084 254.224854 374.275146
3 2085 87.064270 344.705994
4 2085 266.242126 372.293396
3 2086 85.304932 358.393250
4 2086 267.464905 386.343689
3 2087 104.778870 360.519958
4 2087 289.421753 387.422424
3 2088 -100.473999 -294.215515
4 2088 -71.331116 -290.344772
3 2089 150.047424 -279.722198
4 2089 171.277222 -290.144943
3 2090 124.370117 -269.251923
4 2090 150.607361 -276.141876
3 2091 79.278320 -263.595139
4 2091 106.961182 -267.869324
3 2092 132.597168 -261.811249
4 2092 157.821045 -268.821899
3 2093 15.857666 -256.547211
4 2093 44.997925 -257.009338
3 2094 150.208984 -255.712494
4 2094 175.549194 -263.926575
3 2095 488.136108 -253.167419
4 2095 574.923462 -280.682526
3 2096 448.189453 -240.021500
4 2096 536.111938 -265.119141
3 2097 136.417603 -233.560883
4 2097 161.699463 -239.852432
3 2098 -146.560608 -232.219910
4 2098 -119.375610 -221.426819
3 2099 -1.627136 -226.998016
4 2099 27.398193 -225.028671
3 2100 461.892578 -226.830795
4 2100 551.368774 -252.532990
3 2101 494.777954 -227.001556
4 2101 584.314941 -254.161942
3 2102 69.825317 -224.313232
4 2102 97.846069 -226.397736
3 2103 -252.970703 -216.858688
4 2103 -248.493256 -198.546722
3 2104 122.137634 -215.103500
4 2104 148.553284 -220.777328
3 2105 472.959717 -216.083374
4 2105 562.530029 -241.403351
3 2106 153.549866 -213.497955
4 2106 178.125061 -220.677872
3 2107 -44.470703 -212.184921
4 2107 -15.147400 -208.017334
3 2108 2.580261 -210.328064
4 2108 32.000916 -207.932373
3 2109 -265.399963 -201.365143
4 2109 -258.478760 -181.457001
3 2110 141.604797 -200.646118
4 2110 166.812561 -206.710373
3 2111 -282.835724 -198.805176
4 2111 -275.526581 -178.350616
3 2112 -296.539246 -197.185333
4 2112 -291.642700 -174.705170
3 2113 106.181824 -198.375275
4 2113 132.212646 -202.151199
3 2114 456.075806 -197.815460
4 2114 546.164185 -222.418640
3 2115 -155.525452 -183.656616
4 2115 -133.736572 -171.354889
3 2116 90.068665 -182.329132
4 2116 117.230225 -184.371796
3 2117 -89.872559 -165.955902
4 2117 -60.825439 -155.422577
3 2118 151.505981 -163.589233
4 2118 175.906067 -169.122070
3 2119 -116.855591 -160.584595
4 2119 -88.135742 -147.738953
3 2120 -43.906372 -142.225220
4 2120 -14.340332 -133.895020
3 2121 54.310608 -89.728790
4 2121 112.616699 -84.885895
3 2122 280.118835 -50.823090
4 2122 371.870850 -61.299194
3 2123 -65.854370 -48.676453
4 2123 -2.638184 -33.893219
3 2124 -155.577393 -44.476532
4 2124 -93.947449 -20.380859
3 2125 -80.908752 -40.326660
4 2125 -15.291565 -23.450409
3 2126 -291.930878 -32.753967
4 2126 -237.578308 3.468628
3 2127 -170.344788 -34.541077
4 2127 -106.331177 -9.103516
3 2128 197.256165 -32.164307
4 2128 281.955200 -35.512512
3 2129 -84.303589 -26.311676
4 2129 -14.034912 -8.793121
3 2130 -179.901154 -21.331146
4 2130 -112.714661 6.362366
3 2131 -138.822876 -17.376709
4 2131 -64.308777 5.813660
3 2132 99.855652 -9.512421
4 2132 185.525879 -5.466827
3 2133 56.764893 -3.133606
4 2133 140.163208 4.434692
3 2134 264.814270 3.786865
4 2134 358.600220 -5.416412
3 2135 249.427979 6.144165
4 2135 342.906860 -1.414612
3 2136 -113.021790 7.999817
4 2136 -35.679626 32.130402
3 2137 383.812134 9.397003
4 2137 484.260132 -8.523193
3 2138 -89.571655 9.973206
4 2138 -7.990662 31.868530
3 2139 -140.322449 12.394867
4 2139 -63.488525 39.004120
3 2140 -53.558655 12.507751
4 2140 31.321594 30.813507
3 2141 -36.107422 14.736908
4 2141 48.476807 32.057098
3 2142 123.920166 15.925903
4 2142 218.411987 20.655884
3 2143 12.537842 20.423035
4 2143 101.754395 34.811218
3 2144 95.751648 19.880066
4 2144 189.452820 26.852844
3 2145 -110.285217 26.518921
4 2145 -25.737793 49.902466
3 2146 55.893982 25.814117
4 2146 150.880493 36.270020
3 2147 -206.082703 31.987640
4 2147 -127.208130 66.052612
3 2148 -144.836731 31.554382
4 2148 -61.563293 58.747864
3 2149 180.596924 44.251953
4 2149 268.893127 42.122437
3 2150 224.824158 52.305481
4 2150 318.298279 48.758453
3 2151 244.313110 73.929138
4 2151 341.564941 68.340881
3 2152 366.656738 74.890076
4 2152 471.721436 59.324646
3 2153 -3.233398 82.280151
4 2153 95.078186 100.855835
3 2154 371.961670 89.309631
4 2154 476.823730 73.755493
3 2155 -15.523621 97.875183
4 2155 85.398376 118.128052
3 2156 179.080933 104.349670
4 2156 288.848389 106.792908
3 2157 -207.611450 110.828247
4 2157 -116.427917 152.212463
3 2158 -145.989746 109.743042
4 2158 -55.566711 144.542297
3 2159 -174.815491 113.304504
4 2159 -86.424316 149.132507
3 2160 344.271851 114.237549
4 2160 449.567871 101.453308
3 2161 -157.565735 126.267151
4 2161 -68.585510 161.852539
3 2162 378.190308 130.114868
4 2162 486.443481 114.746643
3 2163 -331.764252 132.263733
4 2163 -260.202026 186.623108
3 2164 -313.875732 136.379395
4 2164 -239.939667 188.503479
3 2165 157.235046 147.548218
4 2165 279.062805 153.642395
3 2166 187.120361 153.838318
4 2166 311.552795 157.487000
3 2167 220.311829 164.517334
4 2167 348.571655 166.608276
3 2168 -468.640930 171.586670
4 2168 -399.380127 247.541504
3 2169 165.419250 171.175110
4 2169 293.759277 177.585754
3 2170 -466.055756 187.109741
4 2170 -392.520081 264.188110
3 2171 197.706787 187.231323
4 2171 331.131836 191.575317
3 2172 237.305969 185.999634
4 2172 368.924927 185.626526
3 2173 96.811523 192.165283
4 2173 230.268372 207.074829
3 2174 258.710999 212.552185
4 2174 401.832642 212.816895
3 2175 123.819824 216.588745
4 2175 266.488037 230.763733
3 2176 197.382385 216.282227
4 2176 339.310425 220.947083
3 2177 284.672913 222.423889
4 2177 431.044067 219.842407
3 2178 147.356567 223.908875
4 2178 291.522888 235.370422
3 2179 223.924316 225.228027
4 2179 368.529663 229.021606
3 2180 306.230103 223.867981
4 2180 450.133789 219.017395
3 2181 263.087708 229.071472
4 2181 409.591675 228.626770
3 2182 247.015747 234.575195
4 2182 395.090576 235.616638
3 2183 108.003357 238.580566
4 2183 255.249451 255.796448
3 2184 321.193420 241.719055
4 2184 472.991577 236.070374
3 2185 164.611023 246.429871
4 2185 314.971741 256.567749
3 2186 258.595825 245.890808
4 2186 411.848022 247.602417
3 2187 -27.679077 250.295532
4 2187 117.842163 283.986938
3 2188 -14.521423 252.002747
4 2188 132.618713 283.987427
3 2189 205.213806 260.700439
4 2189 362.196045 268.872314
3 2190 265.664795 260.228516
4 2190 422.047363 260.407898
3 2191 68.178345 264.357483
4 2191 221.964905 286.906616
3 2192 294.753540 266.753906
4 2192 453.573853 265.514465
3 2193 21.917908 273.710754
4 2193 177.237122 304.404175
3 2194 29.923340 274.651794
4 2194 187.764832 303.366211
3 2195 47.814270 277.541992
4 2195 205.177063 303.464661
3 2196 242.553284 290.958191
4 2196 408.322754 296.065979
3 2197 82.487671 306.399597
4 2197 250.093750 330.727661
3 2198 263.995056 306.208008
4 2198 437.238403 310.565369
3 2199 442.805420 -214.839996
4 2199 530.779175 -239.870255
3 2200 32.269287 -190.623077
4 2200 61.892883 -189.515869
3 2201 18.133179 -52.655457
4 2201 84.026001 -43.109283
3 2202 -161.128357 -12.149963
4 2202 -93.116699 13.199097
3 2203 50.499146 316.184937
4 2203 217.186523 343.992554
3 2204 -116.604675 -304.287521
4 2204 -88.177917 -300.058945
3 2205 -81.808777 -299.978470
4 2205 -53.169861 -297.434586
3 2206 123.819946 -294.766510
4 2206 150.703674 -302.666916
3 2207 86.037659 -287.318512
4 2207 113.978027 -292.940063
3 2208 130.975098 -264.192459
4 2208 156.090515 -271.966782
3 2209 468.377686 -259.568954
4 2209 554.359741 -285.555145
3 2210 18.295105 -257.255768
4 2210 46.847778 -257.910187
3 2211 150.587219 -254.858093
4 2211 175.950195 -263.321304
3 2212 350.725586 -255.382675
4 2212 432.249756 -276.598465
3 2213 32.665710 -251.889832
4 2213 61.017395 -253.208237
3 2214 110.766785 -245.612411
4 2214 137.485962 -250.971741
3 2215 444.155884 -237.280167
4 2215 532.530884 -262.333908
3 2216 133.268921 -234.860870
4 2216 158.454041 -241.207077
3 2217 -112.865295 -233.392715
4 2217 -86.141418 -225.341858
3 2218 36.753540 -233.364960
4 2218 65.297058 -235.126129
3 2219 346.551147 -233.507874
4 2219 430.224731 -252.849258
3 2220 -127.205627 -231.926605
4 2220 -101.669739 -223.716431
3 2221 -100.215698 -223.589172
4 2221 -70.631165 -215.516998
3 2222 -124.151733 -221.405945
4 2222 -96.201294 -212.930420
3 2223 51.819275 -215.710815
4 2223 80.206604 -216.878143
3 2224 120.360901 -214.750351
4 2224 146.402222 -219.574860
3 2225 -96.704895 -213.304535
4 2225 -67.850159 -205.847946
3 2226 -154.020691 -207.421127
4 2226 -133.813049 -197.096008
3 2227 -67.902222 -206.187439
4 2227 -38.388611 -199.670868
3 2228 -285.133911 -198.513092
4 2228 -276.395416 -178.772644
3 2229 103.810608 -198.236115
4 2229 130.355713 -201.776855
3 2230 68.179260 -188.586090
4 2230 96.086853 -189.331970
3 2231 -85.751465 -185.024078
4 2231 -56.768494 -175.281982
3 2232 17.233582 -181.073090
4 2232 45.903320 -178.472198
3 2233 6.541748 -157.182007
4 2233 35.079041 -153.823700
3 2234 -0.771423 -156.434631
4 2234 35.079041 -153.823700
3 2235 -171.263367 -147.000244
4 2235 -140.612122 -129.089966
3 2236 -47.301270 -142.871246
4 2236 -17.312012 -134.491821
3 2237 74.654846 -99.797668
4 2237 130.728394 -98.321289
3 2238 67.747925 -76.818481
4 2238 128.251770 -74.952667
3 2239 -232.864380 -71.295959
4 2239 -187.869232 -43.250519
3 2240 -273.603607 -57.661774
4 2240 -227.511261 -26.499573
3 2241 -8.358643 -51.903320
4 2241 60.015869 -40.161255
3 2242 406.089233 -52.358826
4 2242 503.277222 -71.565857
3 2243 388.220581 -46.746918
4 2243 486.031982 -66.225128
3 2244 -118.960266 -42.440033
4 2244 -54.043396 -22.108521
3 2245 3.854065 -36.771515
4 2245 74.240417 -26.017548
3 2246 178.931641 -20.394501
4 2246 263.989441 -21.811707
3 2247 33.595581 -11.052521
4 2247 120.256348 -0.600281
3 2248 71.558655 -8.441620
4 2248 156.382996 -1.771088
3 2249 -0.378906 4.202728
4 2249 83.299622 17.403595
3 2250 264.714050 7.120880
4 2250 357.657471 -1.425171
3 2251 -90.044983 10.240448
4 2251 -8.106567 32.053894
3 2252 -32.447327 13.005920
4 2252 51.846497 29.776245
3 2253 -56.612305 14.416077
4 2253 27.592651 32.710785
3 2254 -169.757141 19.373535
4 2254 -92.413269 48.098145
3 2255 233.958801 26.009247
4 2255 323.744385 21.022980
3 2256 -141.877747 33.282501
4 2256 -57.993408 60.476501
3 2257 74.072327 34.995483
4 2257 169.675720 43.741394
3 2258 22.560303 36.551910
4 2258 115.444092 50.136719
3 2259 116.770447 35.863159
4 2259 209.963379 40.724518
3 2260 183.714539 43.502472
4 2260 272.367859 40.748993
3 2261 229.800476 49.623718
4 2261 322.497009 45.451874
3 2262 188.032227 67.786194
4 2262 286.757385 68.515198
3 2263 13.776550 70.884216
4 2263 108.565308 86.925476
3 2264 -2.761414 82.732117
4 2264 94.560059 100.296265
3 2265 -123.069702 98.508362
4 2265 -30.468201 130.322388
3 2266 355.447510 99.699402
4 2266 461.901489 84.848267
3 2267 -90.794189 100.398560
4 2267 7.075439 127.359192
3 2268 -44.252747 101.470093
4 2268 55.918884 123.923096
3 2269 -176.788422 109.795593
4 2269 -86.607056 148.035950
3 2270 104.845093 110.403809
